rottenTomatoesID,movieTitle,rtAllCriticsRating,rtAllCriticsNumReviews,rtTopCriticsRating,rtTopCriticsNumReviews,rtAudienceRating,rtAudienceNumRatings
8879,charles-dickens-the-man-who-asked-for-more,0,0,0,0,0,0
8880,greatest_game_ever_played,6.2,109,5.7,27,3.6,15763
8881,1151898-capote,8.2,179,8.6,39,3.5,35934
8882,final_fantasy_7_advent_children,5.7,6,0,0,0,0
8883,1155198-cote_dazur,5.6,50,5,16,3.5,393
8884,california_roll,0,0,0,0,0,0
8885,secret_life_of_daltry_calhoun,3.6,28,3.8,9,2.6,4398
8886,into_the_blue,4,123,4.5,31,3.1,24229
8887,prize_winner_of_defiance_ohio,6.1,79,6.1,28,3.2,7811
8888,mirrormask,5.9,87,5.6,26,3.6,20173
8889,1185734-innocence,6.7,17,6.9,8,3.7,1170
8890,indiana_jones_and_the_kingdom_of_the_crystal_skull,6.9,246,6.1,41,3.4,252104
8891,francesco_giullare_di_dio,8.4,14,0,2,3.9,443
8892,wallace_and_gromit_curse_of_the_wererabbit,8.1,172,7.8,35,3.4,30852
8893,kiss_kiss_bang_bang,7.4,146,7,35,3.7,46555
8894,a-bittersweet-life-dalkomhan-insaeng,8.1,8,0,0,0,0
8895,,0,0,0,0,0,0
8896,1159353-darwins_nightmare,7.6,51,7.5,20,3.9,1596
8897,beowulf_and_grendel,5.4,33,5.2,13,2.9,7530
8898,1148076-no_direction_home_bob_dylan,8,14,0,3,4.3,3390
8899,1158528-goal,5.2,80,5.2,23,3.7,33414
8900,,0,0,0,0,0,0
8901,factotum,6.8,111,6.5,29,3.2,9868
8902,dont_come_knocking,5.4,100,5.4,27,3,13487
8903,in_her_shoes,6.9,162,6.4,38,3.2,31531
8904,mother_of_mine-2005,0,3,0,1,4,941
8905,squid_and_the_whale,7.9,138,8.2,35,3.6,28511
8906,two_for_the_money,4.7,109,5.3,29,3.1,9296
8907,separate_lies,6.8,88,7.1,29,3.2,726
8908,star-wreck-in-the-pirkinning,0,0,0,0,0,0
8909,brokeback_mountain,8.2,233,8.1,42,3.4,82054
8910,elizabethtown,4.6,168,4.1,36,3.1,42584
8911,north_country,6.7,166,6.8,38,3.5,14739
8912,1152019-good_night_and_good_luck,8.1,213,8.2,41,3.6,37838
8913,dreamer,6.3,115,6.1,29,3.6,21404
8914,1054081-detective_story,6.1,9,0,0,0,0
8915,proposition,7.3,123,7.4,31,3.6,20228
8916,gospel,4.9,37,5.1,13,3.5,1967
8917,dandelion,6.2,12,0,4,3.7,657
8918,csa_confederate_states_of_america,7,65,7,20,3.2,1917
8919,fog,2.7,66,2.8,11,2.5,14642
8920,loggerheads,6.5,46,6.4,18,2.8,4784
8921,left_behind_world_at_war,0,2,0,0,0,0
8922,protocols_of_zion,6.4,56,5.8,19,2.9,4921
8923,,6.3,146,6.5,37,3,17702
8924,same-sex-america,0,0,0,0,0,0
8925,atom,0,0,0,0,0,0
8926,national_lampoons_barely_legal,0,2,0,1,2.9,2657
8927,emmanuels_gift,6.4,22,5.6,8,3.6,352
8928,stay,4.6,119,4.2,33,3.4,20956
8929,i_confess,7.2,20,0,3,3.6,2474
8930,legend_of_zorro,4.8,133,4.8,30,3.2,32197
8931,new_york_doll,7.3,51,7.1,14,3.9,843
8932,weather_man,6.1,131,6,33,2.9,22086
8933,saw_ii,4.6,116,3.9,27,3.2,183455
8934,prime,5.6,116,5.7,31,3.1,17427
8935,one_wonderful_sunday,6.8,7,0,3,3.7,268
8936,teorema,7.4,14,0,4,4,1151
8937,1157387-little_fish,6.6,21,6.2,6,2.8,6910
8938,american_pie_presents_band_camp,3.7,5,0,0,0,0
8939,manderlay,5.6,97,4.3,26,3.6,3901
8940,1151916-1151916-nine_lives,6.7,84,7.3,23,3.1,4724
8941,dont_be_a_menace,4.5,24,5.6,7,0,0
8942,duck_season_2006,7.1,73,7.6,22,0,0
8943,revolver2005,3.5,61,3.1,19,3.3,15328
8944,1152567-jarhead,6.3,195,6,40,3.3,52128
8945,ushpizin,7.4,61,7.7,21,4,763
8946,chicken_little,5.4,156,5.5,34,3.2,54371
8947,dead_mans_shoes,5.7,40,4.5,11,3.9,22081
8948,joyeux_noel,6.8,91,7.1,26,3.6,9688
8949,match_factory_girl,0,3,0,0,0,0
8950,zombie_and_the_ghost_train,0,3,0,0,0,0
8951,get_rich_or_die_tryin,4.4,118,5,27,3.3,42176
8952,just_friends,5.1,96,5,27,3.4,46041
8953,syriana,6.9,193,7.5,43,3.3,38319
8954,calamari-union,0,0,0,0,0,0
8955,derailed,4.6,125,4.6,34,3.1,25982
8956,1153077-1153077-pride_and_prejudice,7.7,164,7.6,37,3.8,101164
8957,wolf_creek,5.5,108,5.2,27,3,24198
8958,descent,7.3,165,7,30,3.3,49487
8959,takeshis,5.4,5,0,0,0,0
8960,harry_potter_and_the_goblet_of_fire,7.4,216,7.2,36,3.4,275215
8961,dinner_with_friends,6.4,7,0,0,0,0
8962,walk_the_line,7.3,202,7.1,40,3.9,112102
8963,1152276-rent,5.8,168,5.5,34,3.5,58040
8964,fist-in-his-pocket,0,4,0,0,0,0
8965,zathura,6.5,157,6.6,30,3,23630
8966,movie_crazy,0,1,0,0,0,0
8967,lonesome_jim,6,89,5.7,24,2.9,12480
8968,sarah_silverman_jesus_is_magic,6.1,98,6.2,27,3.2,9920
8969,bee_season,5.4,104,4.9,32,2.8,3415
8970,1153341-breakfast_on_pluto,6.1,114,5.8,28,3.3,14498
8971,harvest_2005,0,0,0,0,0,0
8972,yours_mine_and_ours,3.3,105,3.7,28,3.2,36270
8973,in_the_mix,3.2,37,3.3,14,2.9,13084
8974,libertine,4.6,116,4.6,30,3.2,22316
8975,first_descent,5.7,61,5.3,21,3,5006
8976,wild_geese,6.8,5,0,0,0,0
8977,hondo,7.1,5,0,0,0,0
8978,bird_with_the_crystal_plumage,7.5,21,0,3,3.7,1755
8979,good_woman,5.3,81,5.6,25,2.7,9179
8980,taxi_driver,8.7,50,7.7,9,4.1,58145
8981,match_point,7.2,205,7.9,40,3.4,41276
8982,nazarin,7.8,10,0,2,4.1,418
8983,inside_deep_throat,7,120,6.6,40,3.4,1737
8984,dying_gaul,5.8,67,5.7,23,3.1,778
8985,paradise_now,7.5,99,7.4,30,3.8,9101
8986,kid_and_i,4.4,27,4.8,12,2.7,2087
8987,chronicles_of_narnia_lion_witch_wardrobe,6.9,206,7.1,38,3.1,260071
8988,king_kong,7.7,242,7.6,39,2.8,207337
8989,memoirs_of_a_geisha,5.4,158,5.4,36,3.7,71263
8990,family_stone,5.9,151,6.1,35,3.2,49319
8991,1154356-promise,5.2,77,5.2,26,2.9,11585
8992,1060720-kiss_of_death,6.4,36,7.2,12,2.9,2125
8993,havoc,5.2,10,0,0,0,0
8994,samurai_rebellion,7.4,7,0,2,4.1,907
8995,1112470-eisenstein,6.2,11,6.2,5,2.4,42
8996,matador,7.2,16,7.3,5,3.7,5436
8997,1161542-look_both_ways,6.6,56,6.8,20,3.5,2027
8998,mozart_and_the_whale,0,3,0,2,3.8,3940
8999,they_died_with_their_boots_on,6.5,10,0,0,0,0
9000,three_burials_of_melquiades_estrada,7.4,136,7.5,33,3.7,7818
9001,munich,7.5,197,6.8,38,3.6,47552
9002,producers_the_movie_musical,5.8,150,5,36,3.1,31343
9003,transamerica,6.8,134,6.8,35,3.6,21396
9004,rumor_has_it,4.4,110,4.2,30,3,41917
9005,cheaper_by_the_dozen_2,3.6,91,3.9,27,3.2,93712
9006,fun_with_dick_and_jane,4.9,131,5.2,30,3.2,80127
9007,ring,6.6,169,6.3,32,3,146246
9008,1156246-casanova,5.6,130,6,37,3.1,29998
9009,mrs_henderson_presents,6.6,136,6.7,36,3.3,11358
9010,white_countess,6,87,6,27,2.9,8910
9011,dirty_love,2.2,28,1.6,10,3.4,3700
9012,spirit_of_the_beehive,8.9,18,8.8,7,0,0
9013,keeping_mum,5.9,85,5.9,25,3.6,6183
9014,goodnight_mister_tom,0,0,0,0,0,0
9015,late_spring,8.8,17,0,3,4.3,1093
9016,1152954-new_world,6.6,169,6.7,40,2.9,27173
9017,seven_faces_of_dr_lao,7.2,5,0,0,0,0
9018,boys_of_baraka,6.8,42,6.8,13,4,627
9019,1153496-lady_vengeance,7,84,7.3,22,4,23638
9020,,0,0,0,0,0,0
9021,49th_parallel,7.1,8,0,0,0,0
9022,district_b13,7,108,6.7,29,3.6,25880
9023,bloodrayne,2.3,49,2.3,13,2.5,34745
9024,hostel,5.8,100,5.6,16,3.1,72216
9025,grandmas_boy,3.7,60,2.8,16,3.8,55076
9026,10004209-tristan_and_isolde,4.9,121,5.3,30,3.4,53037
9027,the-road2006,0,0,0,0,0,0
9028,10004662-last_holiday,5.8,114,6.1,27,3.3,31706
9029,1155109-hoodwinked,5.5,122,4.8,28,3.1,60552
9030,aprils-shower,3.6,14,4.2,9,2.6,750
9031,underworld_evolution,3.7,100,3.5,16,3.6,111035
9032,looking_for_comedy_in_the_muslim_world,5.4,108,5.4,30,2.5,4171
9033,shadows-of-forgotten-ancestors,8,16,8.8,5,4.4,312
9034,culdesac,7.5,14,0,4,3.8,1039
9035,dunwich_horror,4.4,5,0,0,0,0
9036,water,7.6,89,7.8,30,3.9,14962
9037,sophie_scholl_die_letzten_tage,7.3,94,7.2,25,3.8,7998
9038,matti,0,2,0,1,2.7,533
9039,worlds_fastest_indian,6.9,136,6.3,29,3.8,6841
9040,bandidas,5.4,13,0,2,3,8063
9041,tristram_shandy_a_cock_and_bull_story,7.6,120,7.9,32,3.3,8622
9042,annapolis,3.9,110,4.1,29,3.2,13763
9043,1154157-big_mommas_house_2,3.1,70,3.4,17,3.4,86119
9044,1153987-nanny_mcphee,6.6,130,6.4,29,3.2,48480
9045,final_destination_3,5.1,114,5,25,3.4,76527
9046,something_new,6.1,105,6.8,26,3.1,15411
9047,da_block_party,0,0,0,0,0,0
9048,madame_curie,6.3,6,0,0,0,0
9049,imagine_me_and_you,4.9,94,4.7,23,3.4,21511
9050,pink_panther,4.1,139,4.1,32,3,52976
9051,10005666-business,5.8,6,0,0,0,0
9052,1153951-curious_george,6.1,103,6.1,27,3.2,24897
9053,firewall,4.6,153,4.8,38,3,32315
9054,tony_takitani,7.4,52,8.1,17,3.9,1083
9055,when_a_stranger_calls,3.2,88,3.1,14,3.1,53427
9056,tamara,4.3,28,4.7,8,2.7,7152
9057,1157247-london,3.3,36,2.7,14,2.9,7900
9058,heart_of_gold,8,97,7.9,32,2.9,12241
9059,freedomland,4.6,148,4.7,36,2.7,15783
9060,winter_passing,5.4,52,5.2,18,2.9,7599
9061,eight_below,6.5,139,6.1,31,3.4,27593
9062,1155470-date_movie,2.4,83,2.7,15,2.8,89201
9063,10004288-running_scared,4.5,128,4.4,31,3.6,35992
9064,madeas_family_reunion,4.5,53,4.9,17,3.7,23761
9065,1156283-doogal,3.1,49,2.6,15,2.5,8367
9066,10004504-ultraviolet,2.8,76,2.1,17,2.6,46298
9067,just_my_luck,3.7,108,3.9,30,3,85958
9068,pulse,3.5,66,3.1,19,2.7,30788
9069,deep_sea_3d,7.7,32,7,12,3.8,3812
9070,16_blocks,5.9,157,5.8,35,3.2,31478
9071,half-light,4.1,7,0,0,0,0
9072,failure_to_launch,4.6,147,5.2,33,3.2,86609
9073,ice_age_2,6.1,142,6.2,27,3.6,162267
9074,1161913-big_white,4,10,0,2,3.3,2197
9075,stromboli,6.5,5,0,0,0,0
9076,1159177-free_zone,5,46,4.8,14,2.7,10638
9077,naked_spur,8,11,0,1,3.8,668
9078,ask_the_dust,5.1,103,5.5,32,2.8,14077
9079,v_for_vendetta,6.8,233,6.2,37,3.9,226041
9080,im-doing-the-right-thing-with-the-wrong-man,0,0,0,0,0,0
9081,thank_you_for_smoking,7.3,177,6.9,38,3.7,55103
9082,find_me_guilty,6,104,6.2,32,3.1,19411
9083,inside_man,7.3,195,7.5,40,3.7,84980
9084,tsotsi,7.4,126,7.8,29,3.8,11397
9085,aquamarine,5.5,86,5.6,27,3.1,60073
9086,lights_in_the_dusk,6.4,37,5.5,12,3.6,1806
9087,hills_have_eyes,5.3,133,5,30,3.1,75042
9088,shaggy_dog,4.4,103,4.8,29,2.9,41890
9089,son_of_the_pink_panther,2.8,18,0,2,2.5,1039
9090,1155609-unknown_white_male,6.5,76,6.7,22,2.7,6598
9091,the_lives_of_others,8.2,148,8.3,43,4.4,48886
9092,nanook-of-the-north,8.6,21,0,3,3.7,1130
9093,alien_resurrection,5.8,64,6.1,17,3,25498
9094,take_the_lead,5.4,119,5.2,31,3.5,92007
9095,1158179-devil_and_daniel_johnston,7.5,105,7.9,28,3.7,11571
9096,largent,8.3,16,0,1,4,719
9097,mouchette-1967,7.3,11,0,3,4.2,975
9098,the-bruce-movie,0,0,0,0,0,0
9099,volver,7.8,160,7.9,41,4,29813
9100,akeelah_and_the_bee,7,132,7,28,3.6,27397
9101,larry_the_cable_guy_health_inspector,2.4,37,2.2,13,3.1,8141
9102,10006370-stay_alive,3,57,2.8,14,3.3,40388
9103,basic_instinct_2,3.1,149,3.2,35,2.5,28208
9104,brick,7.1,134,7.1,31,3.9,44891
9105,1184415-evil_aliens,5.6,10,0,0,0,0
9106,this_film_is_not_yet_rated,7.2,115,7,35,3.7,11879
9107,atl,5.9,86,5.7,29,4,55291
9108,slither,6.9,129,6.4,29,3.2,31835
9109,benchwarmers,3.1,69,3.2,11,3.4,92722
9110,phat_girlz,3.8,43,4.1,13,3.2,19754
9111,renaissance,5.4,68,5.7,17,3.3,10097
9112,we-r-friends,0,0,0,0,0,0
9113,10004941-reefer_madness,6.4,5,0,0,0,0
9114,magic,6.8,18,0,2,3.2,1627
9115,candy,5.8,74,6.1,24,3.8,9542
9116,enfant,7.5,104,7.7,29,3.2,15237
9117,hoot,4.7,95,4.8,28,3.2,22689
9118,scary_movie_4,4.7,125,5.1,23,3.1,149474
9119,hard_candy,6.4,133,6.3,33,3.7,41391
9120,1140781-dead_birds,5.9,7,0,0,0,0
9121,prairie_home_companion,7.1,188,6.7,39,3,24547
9122,sentinel,5,134,5.1,32,3.1,26716
9123,wild,4.5,111,4.8,30,3.1,59950
9124,silent_hill,4.5,89,3,16,3.2,81448
9125,,0,0,0,0,0,0
9126,kinky_boots,5.7,106,5.7,32,3.3,19339
9127,protector,5.6,90,5.4,23,3.6,21374
9128,mission_impossible_3,6.6,217,6.2,42,3.3,86328
9129,1156340-rv,4.2,119,4,31,3,55493
9130,united_93,8.2,200,7.8,40,3.6,39922
9131,stick_it,4.9,96,5,25,3.5,82123
9132,footlight_parade,8.4,8,0,0,0,0
9133,american_haunting,3.5,68,3.5,15,3,32251
9134,down_in_the_valley,6,101,5.6,31,3,15861
9135,hidden_blade,7.2,31,7.4,7,3.1,10744
9136,over_the_hedge,6.8,163,6.3,34,3.6,155694
9137,art_school_confidential,5.4,133,5.4,33,3,9231
9138,poseidon,4.9,196,4.8,39,3,65499
9139,da_vinci_code,4.8,219,4.1,42,3.2,124708
9140,x_men_3_the_last_stand,5.9,227,5.6,42,3.6,198041
9141,break_up,5,187,4.5,40,3.1,107481
9142,peaceful_warrior,4.7,72,4.2,23,3.5,16870
9143,cars,6.9,192,6.7,40,3.7,182909
9144,10002516-lost_city,4.6,84,4.5,30,3.2,13324
9145,vera_cruz,6.4,9,0,0,0,0
9146,notorious_betty_page,6,132,5.9,40,3.1,14609
9147,1156415-on_a_clear_day,6.2,65,6.1,22,3.4,4873
9148,1015517-omen,7,32,0,2,3.5,17016
9149,the-king,6,77,6,25,3,14647
9150,nacho_libre,5.1,162,5,35,2.9,76491
9151,lake_house,5,154,4.9,40,3.5,118884
9152,click,4.8,165,4.8,36,3.4,221348
9153,seventh_victim,7.4,11,0,2,3.6,499
9154,the_devil_wears_prada,6.6,183,6.9,42,3.6,163192
9155,pirates_of_the_caribbean_dead_mans_chest,6,217,5.2,39,3.9,395865
9156,you_me_and_dupree,4.3,164,4.2,36,3.2,90944
9157,clerks_2,6.1,158,5.8,35,3.7,70058
9158,lady_in_the_water,4.2,207,3.8,38,3,72266
9159,my_super_ex_girlfriend,5.1,126,5.3,31,2.7,73211
9160,1158185-see_no_evil,2.6,57,2.5,14,3.3,46137
9161,1158195-marie_antoinette,6,175,6,40,3,59278
9162,who_killed_the_electric_car,7.2,103,7.1,30,3.6,16624
9163,inconvenient_truth,7.7,158,7.7,34,3.6,41842
9164,hollow_man_ii,0,4,0,0,0,0
9165,mountain-patrol-kekexili,7.6,49,7.6,19,4,844
9166,high_school_musical,5.4,8,0,0,0,0
9167,1156352-adam_and_steve,5.5,38,5.3,17,2.9,13053
9168,stoned,4.1,47,3.7,17,3,12252
9169,marked_woman,0,4,0,0,0,0
9170,fearless-a-chinese-hero,0,0,0,0,0,0
9171,fast_and_the_furious_tokyo_drift,4.7,107,5.1,30,3.6,152700
9172,garfield_2,3.5,73,4.4,22,3.2,42950
9173,metal_a_headbangers_journey,6.9,29,6.6,10,4.1,3059
9174,waist_deep,4.3,77,4.7,24,3.6,25532
9175,superman_returns,7.1,254,6.8,43,3.3,112381
9176,road_to_guantanamo,7.1,94,7,30,3.4,13498
9177,edmond,5.6,72,5.5,17,2.8,11822
9178,1159100-oh_in_ohio,4.6,69,4.6,24,2.9,10204
9179,little_miss_sunshine,7.7,205,7.4,44,4,163418
9180,brothers_of_the_head,6.4,65,5.9,18,3,11333
9181,300_spartans,0,3,0,0,0,0
9182,fallen_idol,8.6,26,8.5,12,4,609
9183,babel,6.7,192,6.6,42,3.5,86426
9184,1152191-strangers_with_candy,5.8,98,5.3,30,2.9,24171
9185,,8.5,19,0,3,3.9,599
9186,zui-hao-de-shi-guang-three-times,7.8,50,7.8,21,3.6,1630
9187,wordplay,7.4,120,7.3,36,3.2,12179
9188,army-of-shadows-1969,8.6,72,8.4,22,4.4,2190
9189,little_man,3.2,89,3.9,24,3.1,78948
9190,purple_plain,0,1,0,0,0,0
9191,end_of_the_spear,5.1,51,4.3,17,3.7,2835
9192,monster_house,6.8,156,6.2,35,3.2,42058
9193,colour-me-kubrick,5.6,58,5.5,22,3.1,3512
9194,snakes_on_a_plane,6.2,169,5.9,36,2.9,72394
9195,scoop,5.4,137,5.4,36,3.2,28506
9196,talladega_nights_the_ballad_of_ricky_bobby,6.5,182,6.7,39,3.4,130490
9197,night_at_the_museum,5.3,129,5.3,29,3.6,169931
9198,world_trade_center,6.7,223,7,43,3.4,67835
9199,stranger_than_fiction,6.8,167,6.8,38,3.6,92551
9200,miami_vice,5.6,189,6.4,41,2.8,55637
9201,shadowboxer,4,57,3.6,21,2.9,11651
9202,pursuit_of_happyness,6.4,166,6.1,38,4.1,211913
9203,tears_of_the_black_tiger,6.6,61,7,18,3.7,894
9204,john_tucker_must_die,4.3,92,4.2,26,3.6,194452
9205,ant_bully,6.2,113,6.2,30,3.1,34181
9206,mrs_palfrey_at_the_claremont,6.4,55,7,20,3.8,1500
9207,crank,6,87,5,14,3.5,85861
9208,secret_life_of_words,6.3,38,5.9,14,4.1,2452
9209,10006150-chaos,0,4,0,0,0,0
9210,the_night_listener,5.4,133,5.2,29,2.9,28560
9211,barnyard_the_original_party_animals,4.4,92,5.1,26,3.3,56716
9212,murmur_of_the_heart,8.3,9,0,1,4,1029
9213,canterbury_tales,6.8,7,0,1,3.5,627
9214,dirty_mary_crazy_larry,4.4,12,0,2,3.4,1249
9215,step_up,4.5,99,4.5,27,3.9,236004
9216,zoom,3,58,2.7,15,3,23825
9217,10007333-bon_cop_bad_cop,6.1,6,0,2,3.8,4674
9218,half_nelson,7.6,151,7.9,35,3.8,16884
9219,moustache,7.3,41,7.4,18,3.4,1156
9220,tideland,4,73,2.8,21,3.3,15608
9221,cabin_in_the_sky,6.9,10,0,0,0,0
9222,material_girls,2.5,50,2.2,13,3,80733
9223,accepted,5,109,4.7,28,3.5,88251
9224,illusionist,6.9,178,7.3,37,3.8,105389
9225,adventures_of_don_juan,0,1,0,0,0,0
9226,queen,8.4,180,8.6,40,3.5,39506
9227,thirty_six_quai_des_orfevres,7.5,5,0,0,0,0
9228,beerfest,5,104,4.4,26,3.4,42736
9229,how_to_eat_fried_worms,6,71,5.8,25,3,15503
9230,invincible,6.4,132,6.2,32,3.6,34698
9231,idlewild,5.7,125,5.7,35,3.3,11257
9232,red_balloon,8.4,15,0,2,4.2,2073
9233,way_out_west,8.5,7,0,0,0,0
9234,angela-2007,5.5,86,5.1,28,3.4,17241
9235,green_for_danger,7.6,10,0,2,3.8,410
9236,quinceanera,7.1,94,6.9,30,3.2,9983
9237,enjoying-wine-with-mark-phillips2006,0,0,0,0,0,0
9238,1053155-lassie,6.8,8,0,2,2.9,2577
9239,1023637-wicker_man,7.7,45,0,4,3.6,8988
9240,crossover,3.2,63,3.1,22,3.3,23508
9241,the_quiet,4,93,3.5,26,3.1,10194
9242,sketches_of_frank_gehry,6.9,78,6.9,26,2.9,10414
9243,wind_that_shakes_the_barley,7.6,111,7.3,26,4,12108
9244,1153570-fateless,7.9,63,8.3,20,3.4,5242
9245,severance,6,85,6.1,28,3.3,30894
9246,time_to_leave,6.6,50,6.6,16,3.4,8681
9247,hollywoodland,6.5,178,6.5,37,3,27144
9248,covenant,2.7,71,2.8,18,3.3,56344
9249,assassination_of_jesse_james_by_the_coward_robert_ford,7.1,162,6.6,36,3.7,57534
9250,last_kiss,5.7,124,6,31,3.2,37077
9251,trust_the_man,4.6,100,4.5,25,2.9,11451
9252,fly-words-remembered,0,0,0,0,0,0
9253,idiocracy,6.5,40,5.4,5,3.2,21918
9254,jesus_camp,7.2,97,7.2,24,3.6,17583
9255,tiger_and_the_snow,3.6,23,3.1,8,4.1,3393
9256,,5.9,189,4.4,41,3.4,57823
9257,snoopy-come-home,7.6,9,0,2,3.7,738
9258,the_science_of_sleep,6.6,153,6.5,34,3.8,53923
9259,black_dahlia,4.8,182,4.3,38,2.7,40782
9260,wood,6,56,5.7,17,3.9,6421
9261,everyones_hero,5.1,66,5.6,25,3.1,15884
9262,gridiron_gang,5.6,99,5.2,26,3.7,74026
9263,streamers,6.1,9,0,2,3.2,136
9264,1153319-land_of_plenty,6.3,25,6,7,3.5,683
9265,taxidermia,6.7,46,7.8,7,3.8,2168
9266,1169498-bridge,6.4,55,7,15,3.7,3171
9267,private_life_of_henry_viii,8,10,0,0,0,0
9268,apocalypto,6.3,184,5.8,43,3.7,132213
9269,1161034-flyboys,4.9,126,4.1,30,3.4,25191
9270,jackass_number_2,5.8,103,5.6,24,3.6,75153
9271,,0,0,0,0,0,0
9272,conversations_with_other_women,6.5,58,5.7,17,3.7,4754
9273,otets-sergiy-father-sergius,0,0,0,0,0,0
9274,borat,8,209,8.1,41,3.4,141091
9275,pans_labyrinth,8.6,193,8.8,39,4.1,183647
9276,guardian,5.2,143,5.2,34,3.7,58919
9277,open_season,5.4,98,5.7,24,3.4,91895
9278,school_for_scoundrels,4.6,137,4.5,32,3.2,39981
9279,departed,8.2,228,8,44,4.1,195210
9280,texas_chainsaw_massacre_the_beginning,3.5,79,3.1,14,3.2,72600
9281,employee_of_the_month,4,88,3.9,25,3.2,54090
9282,stormbreaker,4.7,65,4.7,23,3.3,16210
9283,running_with_scissors,5,129,5,38,3.1,39912
9284,10009526-public_enemies,6.4,245,5.9,40,3.2,244294
9285,ellie_parker,5.6,46,5.6,16,2.9,1159
9286,grudge_2,3.4,71,3.4,17,2.8,45131
9287,man_of_the_year,4.4,141,5,35,3,29127
9288,marine,4,45,4.5,11,3.2,48769
9289,infamous,6.8,145,6.7,37,3.3,9766
9290,one_night_with_the_king,4.3,25,4.4,9,3.9,8409
9291,chapayev,0,0,0,0,0,0
9292,feast,5.8,49,4.6,11,3.3,6353
9293,offside,8,82,8.2,25,3.6,2373
9294,little_children,7.4,154,7.7,40,3.7,34155
9295,deliver_us_from_evil,8.4,69,8.2,25,3.7,8806
9296,facing_the_giants,4.1,23,3.6,5,3.9,26252
9297,last_king_of_scotland,7.3,177,7.4,40,3.8,58962
9298,us_vs_john_lennon,6.6,94,6.5,29,3.6,8813
9299,shortbus,6.4,119,5.8,37,3.7,15870
9300,children_of_men,8,208,7.8,41,3.7,127695
9301,prestige,7.1,187,6.2,40,3.9,138467
9302,flags_of_our_fathers,7,191,7.5,44,3.5,54914
9303,flicka,5.7,76,5.6,24,3.7,22360
9304,a_guide_to_recognizing_your_saints,6.6,93,6.3,28,3.3,23093
9305,13_tzameti,7,67,6.3,22,3.9,3433
9306,saw_3,4.2,83,3.2,18,3.7,159522
9307,catch_a_fire,6.7,137,6.5,37,3.4,13062
9308,death_of_a_president,5.3,99,4.7,33,3.2,5541
9309,,0,0,0,0,0,0
9310,beast_with_five_fingers,6.5,9,0,1,0,0
9311,butterfly_effect_2,0,1,0,0,0,0
9312,flushed_away,6.7,128,6.7,33,3.3,58694
9313,perfume_the_story_of_a_murderer,6.2,121,5.6,36,3.4,41387
9314,arabesque,6.1,7,0,0,0,0
9315,santa_clause_3,3.6,64,4.2,16,3.1,31916
9316,mom_and_dad_save_the_world,2.2,9,0,0,0,0
9317,good_year,4.8,126,4.8,37,3.3,22634
9318,limit-21-realtime,0,0,0,0,0,0
9319,foreign_affair,7.6,9,0,2,3.7,504
9320,return,3.9,55,3.9,15,2.9,26258
9321,1159169-for_your_consideration,5.8,156,6.4,37,3,5643
9322,fuck,5.8,71,5.3,21,3.5,3961
9323,beyond-the-gates,7.2,60,6.5,18,3.9,11089
9324,casino_royale,7.8,214,7.8,43,3.9,155430
9325,happy_feet,6.9,158,6.9,36,3.6,194573
9326,lets_go_to_prison,2.9,40,3.1,13,3.1,24118
9327,new-orleans-exposed-before-and-after-katrina,0,0,0,0,0,0
9328,1162559-bobby,5.6,167,5.6,39,3.6,13513
9329,deck_the_halls,2.9,81,3.2,24,2.8,16598
9330,10_items_or_less,6.1,59,5.7,24,3.3,11471
9331,holiday_2006,0,0,0,0,0,0
9332,snow_cake,6.1,61,4.9,18,4,6153
9333,harsh_times,5.5,98,5.1,29,3.2,27914
9334,fast_food_nation,5.7,140,5.5,34,3,26331
9335,la-bete-humaine-judas-was-a-womanthe-human-beast,8,12,0,2,4,587
9336,tenacious_d_in_the_pick_of_destiny,5.7,119,5.5,34,3.3,63427
9337,1197120-oss_117_cairo_nest_of_spies,6.6,56,6.2,14,3.7,2771
9338,nativity_story,5.3,126,5.8,35,3.5,18145
9339,van_wilder_2,2.7,44,2.9,18,3,24260
9340,turistas,3.8,100,4,28,2.8,21560
9341,blood_diamond,6.3,209,6.4,43,4,155615
9342,draculas_daughter,5.6,11,0,0,0,0
9343,unaccompanied_minors,4.5,86,4,26,3.3,18555
9344,off_the_black,6.2,40,6.4,17,3.3,1007
9345,charlottes_web,7,142,6.9,35,3.3,39179
9346,more-than-you2006,0,0,0,0,0,0
9347,rocky_balboa,6.5,173,6.4,36,3.5,88339
9348,fur,4.9,108,4.3,37,3.5,6462
9349,dam_busters,8.6,5,0,0,0,0
9350,painted_veil,7.1,143,7.3,35,3.9,20954
9351,we_are_marshall,5.8,124,5.1,29,3.6,38195
9352,plague_dogs,0,1,0,0,0,0
9353,good_shepherd,6.1,167,6.3,38,3.1,51101
9354,dreamgirls,7.2,200,7.4,44,3.5,87867
9355,page_turner,6.8,63,6.9,19,3.5,2737
9356,freedom_writers,6.3,121,6.4,32,3.9,77693
9357,inland_empire,7.1,101,6.4,25,3.8,17370
9358,history_boys,6.4,104,6.4,35,3.5,10240
9359,notes_on_a_scandal,7.5,167,8,36,3.7,22200
9360,doa_dead_or_alive,4.5,44,4.2,10,2.7,71044
9361,curse_of_the_golden_flower,6.4,120,6.4,34,3.5,17358
9362,bothersome_man,6.6,21,7,6,3.9,2273
9363,good_german,5,146,5,40,2.9,14972
9364,sweet_land,7.3,70,7.5,23,3.9,2319
