movieID	title	imdbID	year	rottenTomatoesID
42728	Tristan + Isolde	375154	2006	9026
42730	Glory Road	385726	2006	9027
42732	Last Holiday	408985	2006	9028
42734	Hoodwinked!	443536	2005	9029
42736	April's Shower	325007	2003	9030
42738	Underworld: Evolution	401855	2006	9031
42740	Looking for Comedy in the Muslim World	433116	2005	9032
42783	Tini zabutykh predkiv	58642	1964	9033
42900	Cul-de-sac	60268	1966	9034
43011	The Dunwich Horror	65669	1970	9035
43333	Water	240200	2005	9036
43376	Sophie Scholl - Die letzten Tage	426578	2005	9037
43391	Matti	390245	2006	9038
43396	The World's Fastest Indian	412080	2005	9039
43419	Bandidas	416496	2006	9040
43460	A Cock and Bull Story	423409	2005	9041
43556	Annapolis	417433	2006	9042
43558	Big Momma's House 2	421729	2006	9043
43560	Nanny McPhee	396752	2005	9044
43679	Final Destination 3	414982	2006	9045
43684	Something New	437777	2006	9046
43708	Da Block Party	791621	2004	9047
43710	Madame Curie	36126	1943	9048
43744	Imagine Me & You	421994	2005	9049
43836	The Pink Panther	383216	2006	9050
43853	The Business	429715	2005	9051
43869	Curious George	381971	2006	9052
43871	Firewall	408345	2006	9053
43899	Tony Takitani	420260	2004	9054
43904	When a Stranger Calls	455857	2006	9055
43906	Tamara	401815	2005	9056
43908	London	449061	2005	9057
43910	Neil Young: Heart of Gold	473692	2006	9058
43912	Freedomland	349467	2006	9059
43914	Winter Passing	380817	2005	9060
43917	Eight Below	397313	2006	9061
43919	Date Movie	466342	2006	9062
43921	Running Scared	404390	2006	9063
43923	Madea's Family Reunion	455612	2006	9064
43926	Doogal	763304	2006	9065
43928	Ultraviolet	370032	2006	9066
43930	Just My Luck	397078	2006	9067
43932	Pulse	454919	2006	9068
43934	Deep Sea	424942	2006	9069
43936	16 Blocks	450232	2006	9070
43987	Half Light	412798	2006	9071
44004	Failure to Launch	427229	2006	9072
44022	Ice Age: The Meltdown	438097	2006	9073
44058	The Big White	402850	2005	9074
44073	Stromboli	41931	1950	9075
44161	Free Zone	441761	2005	9076
44168	The Naked Spur	44953	1953	9077
44189	Ask the Dust	384814	2006	9078
44191	V for Vendetta	434409	2006	9079
44193	She's the Man	454945	2006	9080
44195	Thank You for Smoking	427944	2005	9081
44197	Find Me Guilty	419749	2006	9082
44199	Inside Man	454848	2006	9083
44204	Tsotsi	468565	2005	9084
44225	Aquamarine	429591	2006	9085
44301	Laitakaupungin valot	458242	2006	9086
44397	The Hills Have Eyes	454841	2006	9087
44399	The Shaggy Dog	393735	2006	9088
44494	Son of the Pink Panther	108187	1993	9089
44511	Unknown White Male	436864	2005	9090
44555	Das Leben der Anderen	405094	2006	9091
44587	Nanook of the North	13427	1922	9092
44595	Alien: Resurrection	118583	1997	9093
44613	Take the Lead	446046	2006	9094
44633	The Devil and Daniel Johnston	436231	2005	9095
44653	L'argent	85180	1983	9096
44657	Mouchette	61996	1967	9097
44665	Lucky Number Slevin	425210	2006	9098
44694	Volver	441909	2006	9099
44709	Akeelah and the Bee	437800	2006	9100
44729	Larry the Cable Guy: Health Inspector	462395	2006	9101
44731	Stay Alive	441796	2006	9102
44759	Basic Instinct 2	430912	2006	9103
44761	Brick	393109	2005	9104
44777	Evil Aliens	383353	2005	9105
44788	This Film Is Not Yet Rated	493459	2006	9106
44815	ATL	466856	2006	9107
44828	Slither	439815	2006	9108
44840	The Benchwarmers	437863	2006	9109
44844	Phat Girlz	490196	2006	9110
44849	Renaissance	386741	2006	9111
44864	Friends with Money	436331	2006	9112
44889	Reefer Madness: The Movie Musical	404364	2005	9113
44911	Magic	77889	1978	9114
44929	Candy	424880	2006	9115
44937	L'enfant	456396	2005	9116
44949	Hoot	453494	2006	9117
44972	Scary Movie 4	362120	2006	9118
44974	Hard Candy	424136	2005	9119
44978	Dead Birds	377749	2004	9120
45028	A Prairie Home Companion	420087	2006	9121
45062	The Sentinel	443632	2006	9122
45074	The Wild	405469	2006	9123
45081	Silent Hill	384537	2006	9124
45106	American Dreams	319930	2002	9125
45175	Kinky Boots	434124	2005	9126
45183	Tom yum goong	427954	2005	9127
45186	Mission: Impossible III	317919	2006	9128
45208	RV	449089	2006	9129
45210	United 93	475276	2006	9130
45221	Stick It	430634	2006	9131
45335	Footlight Parade	24028	1933	9132
45361	An American Haunting	429573	2005	9133
45382	Down in the Valley	398027	2005	9134
45412	Kakushi ken oni no tsume	442286	2004	9135
45431	Over the Hedge	327084	2006	9136
45440	Art School Confidential	364955	2006	9137
45442	Poseidon	409182	2006	9138
45447	The Da Vinci Code	382625	2006	9139
45499	X-Men: The Last Stand	376994	2006	9140
45501	The Break-Up	452594	2006	9141
45503	Peaceful Warrior	438315	2006	9142
45517	Cars	317219	2006	9143
45525	The Lost City	343996	2005	9144
45611	Vera Cruz	47647	1954	9145
45635	The Notorious Bettie Page	404802	2005	9146
45658	On a Clear Day	410400	2005	9147
45662	The Omen	75005	1976	9148
45664	The King	396688	2005	9149
45666	Nacho Libre	457510	2006	9150
45668	The Lake House	410297	2006	9151
45672	Click	389860	2006	9152
45679	The Seventh Victim	36341	1943	9153
45720	The Devil Wears Prada	458352	2006	9154
45722	Pirates of the Caribbean: Dead Man's Chest	383574	2006	9155
45726	"You, Me and Dupree"	463034	2006	9156
45728	Clerks II	424345	2006	9157
45730	Lady in the Water	452637	2006	9158
45732	My Super Ex-Girlfriend	465624	2006	9159
45852	See No Evil	437179	2006	9160
45880	Marie Antoinette	422720	2006	9161
45928	Who Killed the Electric Car?	489037	2006	9162
45950	An Inconvenient Truth	497116	2006	9163
45981	Hollow Man II	469916	2006	9164
46034	Kekexili	386651	2004	9165
46062	High School Musical	475293	2006	9166
46194	Adam & Steve	372122	2005	9167
46231	Stoned	426627	2005	9168
46258	Marked Woman	29217	1937	9169
46322	Huo Yuan Jia	446059	2006	9170
46335	The Fast and the Furious: Tokyo Drift	463985	2006	9171
46337	Garfield: A Tail of Two Kitties	455499	2006	9172
46347	Metal: A Headbanger's Journey	478209	2005	9173
46430	Waist Deep	456020	2006	9174
46530	Superman Returns	348150	2006	9175
46559	The Road to Guantanamo	468094	2006	9176
46572	Edmond	443496	2005	9177
46574	The Oh in Ohio	422861	2006	9178
46578	Little Miss Sunshine	449059	2006	9179
46581	Brothers of the Head	432260	2005	9180
46653	The 300 Spartans	55719	1962	9181
46664	The Fallen Idol	40338	1948	9182
46723	Babel	449467	2006	9183
46772	Strangers with Candy	369994	2005	9184
46803	Young Mr. Lincoln	32155	1939	9185
46839	Zui hao de shi guang	459666	2005	9186
46850	Wordplay	492506	2006	9187
46855	L'armée des ombres	64040	1969	9188
46865	Little Man	430304	2006	9189
46901	The Purple Plain	47376	1954	9190
46919	End of the Spear	399862	2005	9191
46948	Monster House	385880	2006	9192
46959	Colour Me Kubrick: A True...ish Story	376543	2005	9193
46965	Snakes on a Plane	417148	2006	9194
46967	Scoop	457513	2006	9195
46970	Talladega Nights: The Ballad of Ricky Bobby	415306	2006	9196
46972	Night at the Museum	477347	2006	9197
46974	World Trade Center	469641	2006	9198
46976	Stranger Than Fiction	420223	2006	9199
47044	Miami Vice	430357	2006	9200
47049	Shadowboxer	396857	2005	9201
47099	The Pursuit of Happyness	454921	2006	9202
47117	Fah talai jone	269217	2000	9203
47122	John Tucker Must Die	455967	2006	9204
47124	The Ant Bully	429589	2006	9205
47148	Mrs Palfrey at The Claremont	421229	2005	9206
47200	Crank	479884	2006	9207
47202	The Secret Life of Words	430576	2005	9208
47254	Chaos	402910	2005	9209
47261	The Night Listener	448075	2006	9210
47264	Barnyard	414853	2006	9211
47274	Le souffle au coeur	67778	1971	9212
47306	I racconti di Canterbury	67647	1972	9213
47330	Dirty Mary Crazy Larry	71424	1974	9214
47382	Step Up	462590	2006	9215
47384	Zoom	383060	2006	9216
47394	"Bon Cop, Bad Cop"	479647	2006	9217
47423	Half Nelson	468489	2006	9218
47446	La moustache	428856	2005	9219
47465	Tideland	410764	2005	9220
47493	Cabin in the Sky	35703	1943	9221
47516	Material Girls	433412	2006	9222
47518	Accepted	384793	2006	9223
47610	The Illusionist	443543	2006	9224
47615	Adventures of Don Juan	40076	1948	9225
47629	The Queen	436697	2006	9226
47634	36 Quai des Orfèvres	390808	2004	9227
47640	Beerfest	486551	2006	9228
47642	How to Eat Fried Worms	462346	2006	9229
47644	Invincible	445990	2006	9230
47646	Idlewild	417225	2006	9231
47721	Le ballon rouge	48980	1956	9232
47723	Way Out West	29747	1937	9233
47725	Angel-A	473753	2005	9234
47728	Green for Danger	38577	1946	9235
47778	Quinceañera	451176	2006	9236
47793	The Puffy Chair	436689	2005	9237
47805	Lassie	110305	1994	9238
47810	The Wicker Man	70917	1973	9239
47815	Crossover	473024	2006	9240
47830	The Quiet	414951	2005	9241
47836	Sketches of Frank Gehry	446784	2005	9242
47894	The Wind That Shakes the Barley	460989	2006	9243
47907	Sorstalanság	367082	2005	9244
47937	Severance	464196	2006	9245
47940	Le temps qui reste	417189	2005	9246
47950	Hollywoodland	427969	2006	9247
47952	The Covenant	475944	2006	9248
47956	The Assassination of Jesse James by the Coward Robert Ford	443680	2007	9249
47970	The Last Kiss	434139	2006	9250
47976	Trust the Man	427968	2005	9251
47978	SherryBaby	423169	2006	9252
47997	Idiocracy	387808	2006	9253
47999	Jesus Camp	486358	2006	9254
48032	La tigre e la neve	419198	2005	9255
48043	The Fountain	414993	2006	9256
48061	Snoopy Come Home	69289	1972	9257
48082	La science des rêves	354899	2006	9258
48142	The Black Dahlia	387877	2006	9259
48150	The Wood	161100	1999	9260
48159	Everyone's Hero	430779	2006	9261
48161	Gridiron Gang	421206	2006	9262
48198	Streamers	86377	1983	9263
48214	Land of Plenty	382357	2004	9264
48231	Taxidermia	410730	2006	9265
48262	The Bridge	799954	2006	9266
48301	The Private Life of Henry VIII.	24473	1933	9267
48304	Apocalypto	472043	2006	9268
48319	Flyboys	454824	2006	9269
48322	Jackass Number Two	493430	2006	9270
48326	All the King's Men	405676	2006	9271
48342	Conversations with Other Women	435623	2005	9272
48374	Otets Sergiy	8395	1917	9273
48385	Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan	443453	2006	9274
48394	El laberinto del fauno	457430	2006	9275
48412	The Guardian	406816	2006	9276
48414	Open Season	400717	2006	9277
48416	School for Scoundrels	462519	2006	9278
48516	The Departed	407887	2006	9279
48518	The Texas Chainsaw Massacre: The Beginning	420294	2006	9280
48520	Employee of the Month	424993	2006	9281
48522	Stormbreaker	457495	2006	9282
48560	Running with Scissors	439289	2006	9283
48567	Public Enemies	1152836	2009	9284
48584	Ellie Parker	436262	2005	9285
48591	The Grudge 2	433386	2006	9286
48593	Man of the Year	483726	2006	9287
48596	The Marine	419946	2006	9288
48598	Infamous	420609	2006	9289
48600	One Night with the King	430431	2006	9290
48649	Chapaev	24966	1934	9291
48678	Feast	426459	2005	9292
48682	Offside	499537	2006	9293
48696	Little Children	404203	2006	9294
48698	Deliver Us from Evil	814075	2006	9295
48711	Facing the Giants	805526	2006	9296
48738	The Last King of Scotland	455590	2006	9297
48741	The U.S. vs. John Lennon	478049	2006	9298
48744	Shortbus	367027	2006	9299
48774	Children of Men	206634	2006	9300
48780	The Prestige	482571	2006	9301
48783	Flags of Our Fathers	418689	2006	9302
48791	Flicka	434215	2006	9303
48856	A Guide to Recognizing Your Saints	473488	2006	9304
48872	13 Tzameti	475169	2005	9305
48877	Saw III	489270	2006	9306
48879	Catch a Fire	437232	2006	9307
48883	Death of a President	853096	2006	9308
48899	Der Untertan	44170	1951	9309
48909	The Beast with Five Fingers	38338	1946	9310
48943	The Butterfly Effect 2	457297	2006	9311
48982	Flushed Away	424095	2006	9312
48997	Perfume: The Story of a Murderer	396171	2006	9313
49007	Arabesque	60121	1966	9314
49013	The Santa Clause 3: The Escape Clause	452681	2006	9315
49110	Mom and Dad Save the World	104905	1992	9316
49130	A Good Year	401445	2006	9317
49132	Shut Up & Sing	811136	2006	9318
49200	A Foreign Affair	40367	1948	9319
49205	The Return	433442	2006	9320
49220	For Your Consideration	470765	2006	9321
49263	Fuck	486585	2005	9322
49265	Shooting Dogs	420901	2005	9323
49272	Casino Royale	381061	2006	9324
49274	Happy Feet	366548	2006	9325
49276	Let's Go to Prison	454987	2006	9326
49278	Deja Vu	453467	2006	9327
49280	Bobby	308055	2006	9328
49282	Deck the Halls	790604	2006	9329
49284	10 Items or Less	499603	2006	9330
49286	The Holiday	457939	2006	9331
49312	Snow Cake	448124	2006	9332
49314	Harsh Times	433387	2005	9333
49347	Fast Food Nation	460792	2006	9334
49355	La bête humaine	29957	1938	9335
49396	Tenacious D in The Pick of Destiny	365830	2006	9336
49422	"OSS 117: Le Caire, nid d'espions"	464913	2006	9337
49524	The Nativity Story	762121	2006	9338
49526	Van Wilder 2: The Rise of Taj	480271	2006	9339
49528	Turistas	454970	2006	9340
49530	Blood Diamond	450259	2006	9341
49571	Dracula's Daughter	27545	1936	9342
49642	Unaccompanied Minors	488658	2006	9343
49644	Off the Black	479965	2006	9344
49647	Charlotte's Web	413895	2006	9345
49649	Eragon	449010	2006	9346
49651	Rocky Balboa	479143	2006	9347
49666	Fur: An Imaginary Portrait of Diane Arbus	422295	2006	9348
49688	The Dam Busters	46889	1955	9349
49772	The Painted Veil	446755	2006	9350
49793	We Are Marshall	758794	2006	9351
49817	The Plague Dogs	84509	1982	9352
49822	The Good Shepherd	343737	2006	9353
49824	Dreamgirls	443489	2006	9354
49856	La tourneuse de pages	487503	2006	9355
49910	Freedom Writers	463998	2007	9356
49932	Inland Empire	460829	2006	9357
49957	The History Boys	464049	2006	9358
49961	Notes on a Scandal	465551	2006	9359
50003	DOA: Dead or Alive	398913	2006	9360
50005	Man cheng jin dai huang jin jia	473444	2006	9361
50011	Den brysomme mannen	808185	2006	9362
50064	The Good German	452624	2006	9363
50066	Sweet Land	428038	2005	9364
50068	Letters from Iwo Jima	498380	2006	9365
50147	Black Christmas	454082	2006	9366
50149	Happily N'Ever After	308353	2007	9367
50151	Home of the Brave	763840	2006	9368
50153	Code Name: The Cleaner	462229	2007	9369
50158	Stomp the Yard	775539	2007	9370
50160	Miss Potter	482546	2006	9371
50162	Arthur et les Minimoys	344854	2006	9372
50189	American Pie Presents The Naked Mile	808146	2006	9373
50229	Les demoiselles de Rochefort	62873	1967	9374
50253	David and Bathsheba	43455	1951	9375
50259	Old Joy	468526	2006	9376
50274	Venus	489327	2006	9377
50347	Rosario Tijeras	382271	2005	9378
50354	Le retour de Don Camillo	45081	1953	9379
50356	Don Camillo	43918	1952	9380
50440	Primeval	772193	2007	9381
50442	Alpha Dog	426883	2006	9382
50445	The Hitcher	455960	2007	9383
50447	The Dead Girl	783238	2006	9384
50477	"Le testament d'Orphée, ou ne me demandez pas pourquoi!"	54377	1960	9385
50514	Efter brylluppet	457655	2006	9386
50583	Linda Linda Linda	468795	2005	9387
50601	Bridge to Terabithia	398808	2007	9388
50619	Le sang d'un poète	21331	1930	9389
50658	49 Up	473434	2005	9390
50685	Waitress	473308	2007	9391
50792	Catch and Release	395495	2006	9392
50794	Smokin' Aces	475394	2006	9393
50796	Blood and Chocolate	397044	2007	9394
50798	Epic Movie	799949	2007	9395
50800	The Messengers	425430	2007	9396
50802	Because I Said So	490084	2007	9397
50804	Hannibal Rising	367959	2007	9398
50806	Norbit	477051	2007	9399
50842	Direktøren for det hele	469754	2006	9400
50851	Cocaine Cowboys	380268	2006	9401
50858	Lonely Hearts	441774	2006	9402
50872	Ratatouille	382932	2007	9403
50898	Lola	82671	1981	9404
50912	"Paris, je t'aime"	401711	2006	9405
50923	The Astronaut Farmer	469263	2006	9406
50970	Myra Breckinridge	66115	1970	9407
51007	Indigènes	444182	2006	9408
51014	The Strange Case of Dr. Jekyll and Mr. Hyde	62908	1968	9409
51037	Unknown	450340	2006	9410
51077	Ghost Rider	259324	2007	9411
51080	Breach	401997	2007	9412
51082	Daddy's Little Girls	778661	2007	9413
51084	Music and Lyrics	758766	2007	9414
51086	The Number 23	481369	2007	9415
51088	Reno 911!: Miami	499554	2007	9416
51091	Black Snake Moan	462200	2006	9417
51094	Gray Matters	375785	2006	9418
51127	loudQUIETloud: A Film About the Pixies	449121	2006	9419
51174	Factory Girl	432402	2006	9420
51255	Hot Fuzz	425112	2007	9421
51277	Shao Lin san shi liu fang	78243	1978	9422
51304	Karla	424938	2006	9423
51314	Nuovomondo	465188	2006	9424
51372	Cats	173714	1998	9425
51412	Next	435705	2007	9426
51418	Breaking and Entering	443456	2006	9427
51471	Amazing Grace	454776	2006	9428
51498	2001 Maniacs	264323	2005	9429
51540	Zodiac	443706	2007	9430
51562	Babylon 5: The Gathering	106336	1993	9431
51575	Wild Hogs	486946	2007	9432
51638	The Westerner	33253	1940	9433
51660	The Ultimate Gift	482629	2006	9434
51662	300	416449	2006	9435
51666	Abandon	267248	2002	9436
51678	Julius Caesar	284741	2002	9437
51694	Starter for 10	477095	2006	9438
51698	The Last Mimzy	768212	2007	9439
51705	Hors de prix	482088	2006	9440
51709	Gwoemul	468492	2006	9441
51834	Becoming Jane	416508	2007	9442
51857	A Taste of Honey	55506	1961	9443
51884	The Namesake	433416	2006	9444
51903	I Think I Love My Wife	770772	2007	9445
51911	The Fugitive Kind	52832	1960	9446
51925	Premonition	477071	2007	9447
51927	Dead Silence	455760	2007	9448
51931	Reign Over Me	490204	2007	9449
51933	Pride	475355	2007	9450
51935	Shooter	822854	2007	9451
51937	The Hills Have Eyes II	800069	2007	9452
51939	TMNT	453556	2007	9453
51991	Italianetz	450450	2005	9454
52005	Jindabyne	382765	2006	9455
52037	Fauteuils d'orchestre	444112	2006	9456
52042	Zwartboek	389557	2006	9457
52101	Shizukanaru kettô	41870	1949	9458
52227	The Darwin Awards	428446	2006	9459
52241	The Lookout	427470	2007	9460
52245	Blades of Glory	445934	2007	9461
52279	Are We Done Yet?	422774	2007	9462
52281	Grindhouse	462322	2007	9463
52283	The Reaping	444682	2007	9464
52285	Firehouse Dog	476995	2007	9465
52287	Meet the Robinsons	396555	2007	9466
52321	Seraphim Falls	479537	2006	9467
52328	Sunshine	448134	2007	9468
52352	Judge Priest	25335	1934	9469
52356	Copying Beethoven	424908	2006	9470
52375	The Hoax	462338	2006	9471
52413	To vlemma tou Odyssea	114863	1995	9472
52435	How the Grinch Stole Christmas	170016	2000	9473
52448	Goya's Ghosts	455957	2006	9474
52456	Perfect Stranger	457433	2007	9475
52458	Disturbia	486822	2007	9476
52460	Pathfinder	446013	2007	9477
52462	Aqua Teen Hunger Force Colon Movie Film for Theaters	455326	2007	9478
52545	Puccini for Beginners	492481	2006	9479
52561	Yihe yuan	794374	2006	9480
52579	La môme	450188	2007	9481
52591	The Contract	445946	2006	9482
52604	Fracture	488120	2007	9483
52606	Big Nothing	488085	2006	9484
52644	Vacancy	452702	2007	9485
52666	Benny's Video	103793	1992	9486
52668	In the Land of Women	419843	2007	9487
52694	Mr. Bean's Holiday	453451	2007	9488
52712	The Invisible	435670	2007	9489
52715	Kickin It Old Skool	772178	2007	9490
52717	The Condemned	443473	2007	9491
52722	Spider-Man 3	413300	2007	9492
52724	Lucky You	338216	2007	9493
52767	21	75610	1977	9494
52838	Year of the Dog	756729	2007	9495
52867	Fast Track	458364	2006	9496
52885	Papurika	851578	2006	9497
52929	Red Road	471030	2006	9498
52950	Dnevnoy dozor	409904	2006	9499
52952	This Is England	480025	2006	9500
52967	Away from Her	491747	2006	9501
52973	Knocked Up	478311	2007	9502
52975	Hairspray	427327	2007	9503
53000	28 Weeks Later	463854	2007	9504
53002	Georgia Rule	791304	2007	9505
53004	Delta Farce	800003	2007	9506
53038	Red Dust	388364	2004	9507
53121	Shrek the Third	413267	2007	9508
53123	Once	907657	2006	9509
53125	Pirates of the Caribbean: At World's End	449088	2007	9510
53127	Bug	470705	2006	9511
53129	Mr. Brooks	780571	2007	9512
53131	4: Rise of the Silver Surfer	486576	2007	9513
53133	Gracie	441007	2007	9514
53143	Fay Grim	444628	2006	9515
53161	Saibogujiman kwenchana	497137	2006	9516
53189	Eagle vs Shark	494222	2007	9517
53207	88 Minutes	411061	2007	9518
53318	Cashback	460740	2006	9519
53322	Ocean's Thirteen	496806	2007	9520
53326	Ils	465203	2006	9521
53349	Ten Canoes	466399	2006	9522
53355	Sonnenallee	177242	1999	9523
53435	Hostel: Part II	498353	2007	9524
53447	Paranoid Park	842929	2007	9525
53450	Sleepy Hollow	162661	1999	9526
53460	Surf's Up	423294	2007	9527
53464	4: Rise of the Silver Surfer	486576	2007	9528
53466	Nancy Drew	479500	2007	9529
53468	Fido	457572	2006	9530
53476	L'iceberg	484113	2005	9531
53519	Death Proof	1028528	2007	9532
53550	Rescue Dawn	462504	2006	9533
53574	The TV Set	473709	2006	9534
53578	La doublure	449851	2006	9535
53737	The Night of the Generals	62038	1967	9536
53769	In Search of a Midnight Kiss	989000	2007	9537
53835	Il mio viaggio in Italia	173772	1999	9538
53883	The Power of Nightmares: The Rise of the Politics of Fear	430484	2004	9539
53887	O Lucky Man!	70464	1973	9540
53894	Sicko	386032	2007	9541
53921	A Mighty Heart	829459	2007	9542
53953	1408	450385	2007	9543
53956	Death at a Funeral	795368	2007	9544
53972	Live Free or Die Hard	337978	2007	9545
53974	License to Wed	762114	2007	9546
53988	Evening	765447	2007	9547
53993	Evan Almighty	413099	2007	9548
53996	Transformers	418279	2007	9549
53999	Captivity	374563	2007	9550
54001	Harry Potter and the Order of the Phoenix	373889	2007	9551
54004	I Now Pronounce You Chuck & Larry	762107	2007	9552
54075	Arn - Tempelriddaren	837106	2007	9553
54094	Driving Lessons	446687	2006	9554
54116	First Snow	432289	2006	9555
54190	Across the Universe	445922	2007	9556
54193	Broken English	772157	2007	9557
54196	Brand Upon the Brain! A Remembrance in 12 Chapters	443455	2006	9558
54256	Hot Rod	787475	2007	9559
54259	Stardust	486655	2007	9560
54268	Who's Your Caddy?	785077	2007	9561
54270	Skinwalkers	461703	2006	9562
54272	The Simpsons Movie	462538	2007	9563
54274	I Know Who Killed Me	897361	2007	9564
54276	No Reservations	481141	2007	9565
54278	Underdog	467110	2007	9566
54281	Charlie Bartlett	423977	2007	9567
54284	El cantante	458522	2006	9568
54286	The Bourne Ultimatum	440963	2007	9569
54290	Bratz	804452	2007	9570
54328	Mon meilleur ami	778784	2006	9571
54331	You Kill Me	796375	2007	9572
54372	Ne le dis à personne	362225	2006	9573
54419	Ceský sen	402906	2004	9574
54503	Superbad	829482	2007	9575
54505	Arctic Tale	488508	2007	9576
54510	Joshua	808331	2007	9577
54513	Talk to Me	796368	2007	9578
54612	Resurrecting the Champ	416185	2007	9579
54621	Molière	796335	2007	9580
54648	Rush Hour 3	293564	2007	9581
54686	The Last Legion	462396	2007	9582
54691	Lady Chatterley	459880	2006	9583
54732	Balls of Fury	424823	2007	9584
54734	Sydney White	815244	2007	9585
54736	The Kingdom	431197	2007	9586
54745	Rocket Science	477078	2007	9587
54768	Daddy Day Camp	462244	2007	9588
54771	The Invasion	427392	2007	9589
54775	War	499556	2007	9590
54780	The Nanny Diaries	489237	2007	9591
54783	September Dawn	473700	2006	9592
54785	Halloween	373883	2007	9593
54787	Death Sentence	804461	2007	9594
54796	2 Days in Paris	841044	2007	9595
54881	King Kong	360717	2005	9596
54910	Behind the Mask: The Rise of Leslie Vernon	437857	2006	9597
54934	The Brothers Solomon	784972	2007	9598
54958	Bordertown	445935	2006	9599
54962	The Nines	810988	2007	9600
54978	The Good Night	484111	2007	9601
54995	Planet Terror	1077258	2007	9602
54997	3:10 to Yuma	381849	2007	9603
54999	Shoot 'Em Up	465602	2007	9604
55020	12 Angry Men	50083	1957	9605
55052	Atonement	783233	2007	9606
55063	My Winnipeg	1093842	2007	9607
55069	"4 luni, 3 saptamâni si 2 zile"	1032846	2007	9608
55071	No End in Sight	912593	2007	9609
55080	The Brave One	476964	2007	9610
55094	In the Valley of Elah	478134	2007	9611
55100	I Could Never Be Your Woman	466839	2007	9612
55110	December Boys	465436	2007	9613
55116	The Hunting Party	455782	2007	9614
55118	Eastern Promises	765443	2007	9615
55154	Brooklyn Rules	283503	2007	9616
55156	An Unreasonable Man	492499	2006	9617
55159	Fukushû suru wa ware ni ari	79182	1979	9618
55176	In the Shadow of the Moon	925248	2007	9619
55178	Stephanie Daley	483812	2006	9620
55190	Love and Other Disasters	452643	2006	9621
55205	Interview	480269	2007	9622
55232	Resident Evil: Extinction	432021	2007	9623
55241	Mr. Woodcock	419984	2007	9624
55245	Good Luck Chuck	452625	2007	9625
55247	Into the Wild	758758	2007	9626
55250	The Game Plan	492956	2007	9627
55253	"Se, jie"	808357	2007	9628
55255	Feast of Love	800027	2007	9629
55257	Postal	486640	2007	9630
55259	The Seeker: The Dark Is Rising	484562	2007	9631
55261	The Heartbreak Kid	408839	2007	9632
55267	Dan in Real Life	480242	2007	9633
55269	The Darjeeling Limited	838221	2007	9634
55272	We Own the Night	498399	2007	9635
55274	Elizabeth: The Golden Age	414055	2007	9636
55276	Michael Clayton	465538	2007	9637
55278	Sleuth	857265	2007	9638
55280	Lars and the Real Girl	805564	2007	9639
55282	30 Days of Night	389722	2007	9640
55284	Rendition	804522	2007	9641
55286	Things We Lost in the Fire	469623	2007	9642
55288	Reservation Road	831884	2007	9643
55290	Gone Baby Gone	452623	2007	9644
55292	The Comebacks	790804	2007	9645
55363	The Assassination of Jesse James by the Coward Robert Ford	443680	2007	9646
55391	10th & Wolf	360323	2006	9647
55402	Beaufort	758732	2007	9648
55417	Irina Palm	762110	2007	9649
55419	I'm Reed Fish	464061	2006	9650
55440	The Final Season	449018	2007	9651
55442	Persepolis	808417	2007	9652
55444	Control	421082	2007	9653
55451	The Jane Austen Book Club	866437	2007	9654
55492	The Last Winter	454864	2006	9655
55498	Silk	494834	2007	9656
55507	Elizabeth: The Golden Age	414055	2007	9657
55517	I Want Someone to Eat Cheese With	391229	2006	9658
55553	Black Sheep	779982	2006	9659
55555	Auf der anderen Seite	880502	2007	9660
55566	Why Did I Get Married?	906108	2007	9661
55577	Saw IV	890870	2007	9662
55603	My Mom's New Boyfriend	780534	2008	9663
55620	For the Bible Tells Me So	912583	2007	9664
55668	Full of It	446752	2007	9665
55687	My Kid Could Paint That	912592	2007	9666
55721	Tropa de Elite	861739	2007	9667
55726	O Ano em Que Meus Pais Saíram de Férias	857355	2006	9668
55729	King of California	388182	2007	9669
55732	Martian Child	415965	2007	9670
55765	American Gangster	765429	2007	9671
55768	Bee Movie	389790	2007	9672
55805	Before the Devil Knows You're Dead	292963	2007	9673
55814	Le scaphandre et le papillon	401383	2007	9674
55820	No Country for Old Men	477348	2007	9675
55830	Be Kind Rewind	799934	2008	9676
55844	Itty Bitty Titty Committee	496328	2007	9677
55851	Crazy Love	790706	2007	9678
55854	The Fugitive	106977	1993	9679
55872	August Rush	426931	2007	9680
55895	The Desperate Hours	47985	1955	9681
55901	Du levande	445336	2007	9682
55908	The Man from Earth	756683	2007	9683
55926	Hellfighters	63060	1968	9684
55946	Lions for Lambs	891527	2007	9685
55955	Fred Claus	486583	2007	9686
55995	Beowulf	442933	2007	9687
55999	Mr. Magorium's Wonder Emporium	457419	2007	9688
56001	Love in the Time of Cholera	484740	2007	9689
56003	Southland Tales	405336	2006	9690
56015	Kansas City Confidential	44789	1952	9691
56028	Rails & Ties	822849	2007	9692
56030	Darfur Now	988102	2007	9693
56060	Obsluhoval jsem anglického krále	284363	2006	9694
56067	Texas Terror	27087	1935	9695
56141	La faute à Fidel!	792966	2006	9696
56145	The Mist	884328	2007	9697
56152	Enchanted	461770	2007	9698
56156	Hitman	465494	2007	9699
56158	This Christmas	937375	2007	9700
56165	P2	804516	2007	9701
56167	Om Shanti Om	1024943	2007	9702
56169	Awake	211933	2007	9703
56171	The Golden Compass	385752	2007	9704
